INDEX,REGION,CITY
"163098",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163502",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УЕМСКИЙ
"163503",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ХОРЬКОВО
"163504",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КУЗЬМИНО
"163505",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БОБРОВО
"163506",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕМЕЛЬЯНОВСКАЯ
"163507",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАРУЧЕВСКАЯ
"163512",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВАСЬКОВО
"163513",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАТУНИНО
"163514",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СРЕДНЯЯ ГОРА
"163515",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БОЛЬШОЕ АНИСИМОВО
"163520",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВОЗНЕСЕНЬЕ
"163521",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНЕЦДВОРЬЕ
"163522",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛАЙСКИЙ ДОК
"163523",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РИКАСИХА
"163524",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛАСТОЛА
"163525",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧУБОЛА-НАВОЛОК
"163527",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОДИНОЧКА
"163530",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТАЛАГИ
"163531",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧАСОВЕНСКОЕ
"163534",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕЛОМОРЬЕ
"163540",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАТРАКЕЕВКА
"163543",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕРХНЯЯ ЗОЛОТИЦА
"163544",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НИЖНЯЯ ЗОЛОТИЦА
"163550",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЕРТОМИНСК
"163552",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УНА
"163554",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛОПШЕНЬГА
"163555",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЯРЕНЬГА
"163556",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛЕТНЯЯ ЗОЛОТИЦА
"163557",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПУШЛАХТА
"163560",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НИЖНЕЕ РЫБОЛОВО
"163580",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТУНДРА
"163700",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163701",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163710",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163890",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163899",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163960",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163961",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163970",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163990",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163991",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163992",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163993",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"163999",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АРХАНГЕЛЬСК
"164000",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕРЦЕВО
"164001",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕРЦЕВО
"164004",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЛОЩАДЬ
"164005",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НОРМЕНГА
"164007",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАПИНСКАЯ
"164010",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНОША
"164011",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНОША
"164012",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНОША
"164015",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164016",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТОПОРОВСКАЯ
"164017",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШЕСТОВСКАЯ
"164020",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАРЕЧНЫЙ
"164021",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ХАРЛАМОВСКАЯ
"164022",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЕРШИНСКАЯ
"164023",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОНОМАРЕВСКАЯ
"164026",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОДЮГА
"164030",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МЕЛЕНТЬЕВСКИЙ
"164032",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КРЕМЛЕВО
"164033",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СОСНОВКА
"164034",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КЛИМОВСКАЯ
"164040",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ФОМИНСКИЙ
"164041",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НОВЫЙ
"164042",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕЛЬЦЫ
"164043",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КВАРЗАНГСКИЙ
"164050",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВАНДЫШ
"164051",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВОЛОШКА
"164070",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СОЛОВЕЦКИЙ
"164110",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАРГОПОЛЬ
"164111",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАРГОПОЛЬ
"164115",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАЛИТИНКА
"164116",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛАЗАРЕВСКАЯ
"164120",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АБАКУМОВО
"164122",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСАЧЕВСКАЯ
"164123",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТРОФИМОВСКАЯ
"164124",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШЕЛОХОВСКАЯ
"164125",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕМЕНОВСКАЯ
"164130",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЕТРОВСКАЯ
"164131",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВОРОБЬЕВСКАЯ
"164132",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШИРЯИХА
"164133",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВАТАМАНОВСКАЯ
"164134",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ДУДКИНСКАЯ
"164136",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АНФАЛОВСКАЯ
"164141",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОСТАШЕВСКАЯ
"164142",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАЗАКОВО
"164119",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАРГОПОЛЬ
"164143",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАТРОВСКАЯ
"164144",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЕСОК
"164146",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ИШУКОВО
"164147",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАРГОПОЛЬ
"164150",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МЕДВЕДЕВО
"164151",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГРИГОРЬЕВО
"164154",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КРЕЧЕТОВО
"164170",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164171",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164172",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164173",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164182",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164183",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164184",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164200",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НЯНДОМА
"164203",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НЯНДОМА
"164205",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГАВРИЛОВСКАЯ
"164206",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГРИДИНО
"164207",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НЯНДОМА
"164208",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МАЛЬШИНСКАЯ
"164209",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПУСТАРЕВО
"164210",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШАЛАКУША
"164211",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ФЕДОСЕЕВСКАЯ
"164212",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛЕЛЬМА
"164218",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШЕСТИОЗЕРСКИЙ
"164220",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛЕПША-НОВЫЙ
"164221",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗЕЛЕНЫЙ
"164222",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СТУПИНСКАЯ
"164223",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АНДРЕЕВСКАЯ
"164224",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛОГИНОВСКАЯ
"164227",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БУРАЧИХА
"164229",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШОЖМА
"164230",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ИВАКША
"164232",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НЯНДОМА
"164234",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТАРЗА
"164242",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕРХОВСКИЙ
"164243",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛЕТНЕОЗЕРСКИЙ
"164250",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПУКСА
"164251",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПУКСООЗЕРО
"164252",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕМЦА
"164254",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОБОЗЕРСКИЙ
"164255",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОБОЗЕРСКИЙ
"164260",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МИРНЫЙ
"164261",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЛЕСЕЦК
"164262",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЛЕСЕЦК
"164259",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЛЕСЕЦК
"164264",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОДВОЛОЧЬЕ
"164266",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СКРИПОВО
"164268",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРООНЕЖСК
"164269",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,САМОДЕД
"164270",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОКСОВСКИЙ
"164271",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БУЛАТОВО
"164273",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ФЕДОВО
"164275",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛИПАКОВО
"164276",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛУЖМА
"164277",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛОМОВОЕ
"164279",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СКАРЛАХТА
"164280",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШВАКИНО
"164282",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОКОВКА
"164284",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНЕВО
"164288",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,САВИНСКИЙ
"164289",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УЛИТИНО
"164290",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОРОВИНО
"164291",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОРЯКИНО
"164292",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,САМКОВО
"164293",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНЕВО
"164294",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕРШИНИНО
"164296",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСТЬ-ПОЧА
"164297",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОЧА
"164298",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,САНАТОРИЯ ТИММЕ
"164299",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НИЖНЕЕ УСТЬЕ
"164497",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164500",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164501",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164502",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164503",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164504",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164505",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164507",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164509",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164510",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164512",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164514",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164515",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"170015",ТВЕРСКАЯ ОБЛАСТЬ,ТВЕРЬ
"164508",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164511",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164513",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164516",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164517",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164498",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164518",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164520",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164521",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164522",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164523",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164524",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164525",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164526",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164527",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164528",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164529",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕВЕРОДВИНСК
"164530",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ХОЛМОГОРЫ
"164532",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАЗАКОВЩИНА
"164533",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПРИЛУК
"164534",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОГОСТ
"164535",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РЕМБУЕВО
"164536",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧАСОВНЯ
"164537",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕМЕЦК
"164538",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОРЛЕЦЫ
"164539",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧАСОВЕНСКАЯ
"164541",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОГОСТ
"164545",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАБОЛОТЬЕ
"164547",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПОЧТОВОЕ
"164548",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАЛОВО
"164549",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАЗЕНЩИНА
"164550",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БРИН-НАВОЛОК
"164551",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГРИГОРОВСКАЯ
"164552",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ХОМЯКОВСКАЯ
"164553",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АНАШКИНО
"164554",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,АНДРИАНОВСКАЯ
"164555",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛОМОНОСОВО
"164557",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СВЕТЛЫЙ
"164558",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ДВИНСКОЙ
"164559",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛУКОВЕЦКИЙ
"164560",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГОРКА
"164561",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСТЬ-ПИНЕГА
"164563",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕЛОГОРСКИЙ
"164565",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КУЗОМЕНЬ
"164567",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАПОЛЬЕ
"164568",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МАЛАЯ ГОРА
"164569",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОПАЧЕВО
"164570",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164571",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164574",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГРИДИНСКАЯ
"164575",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЯКОВЛЕВСКАЯ
"164576",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РОЧЕГДА
"164577",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РОЧЕГДА
"164578",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕЛЬМЕНЬГА
"164580",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РОСТОВСКОЕ
"164581",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОНЕЦГОРЬЕ
"164582",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШИДРОВО
"164583",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТОПСА
"164584",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСТЬ-ВАГА
"164585",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВАЖСКИЙ
"164586",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕРХНЯЯ КИЦА
"164589",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164590",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МОРЖЕГОРЫ
"164591",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ХЕТОВО
"164592",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УЙТА
"164593",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЯНДА
"164594",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСТЬ-ВАЕНЬГА
"164596",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВОРОНЦЫ
"164597",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164598",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОСИНОВО
"164599",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШОШЕЛЬЦЫ
"164600",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КАРПОГОРЫ
"164603",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КЕВРОЛА
"164604",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШАРДОНЕМЬ
"164605",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КУШКОПАЛА
"164606",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕРКОЛА
"164607",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШИРОКОЕ
"164608",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РУСКОВЕРА
"164609",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВАЙМУША
"164610",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПИНЕГА
"164611",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КОБЕЛЕВО
"164614",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЕТРОВА
"164615",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВОНГА
"164616",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАОЗЕРЬЕ
"164618",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЕРКИНО
"164620",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КРИВЫЕ ОЗЕРА
"164621",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТРУФАНОВА
"164623",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МАТВЕРА
"164624",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧАКОЛА
"164625",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ВЕЕГОРА
"164626",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПИРИНЕМЬ
"170016",ТВЕРСКАЯ ОБЛАСТЬ,ТВЕРЬ
"164579",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164628",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЯСНЫЙ
"164629",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШОТОВА
"164630",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СУРА
"164631",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШУЙГА
"164632",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НОВОЛАВЕЛА
"164633",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗАЕДОВЬЕ
"164635",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СУЛЬЦА
"164636",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КУЛОСЕГА
"164637",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СОСНОВКА
"164639",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,НЮХЧА
"164640",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАЧИХА
"164642",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЫЛОГА
"164644",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ТАЙГА
"164646",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СИЯ
"164647",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ГОРОДЕЦК
"164650",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,МЕЖДУРЕЧЕНСКИЙ
"164657",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ШОТОГОРКА
"164670",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЛЕШУКОНСКОЕ
"164672",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЮРОМА
"164674",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БОЛЬШАЯ НИСОГОРА
"164675",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,БЕРЕЗНИК
"164677",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПАЛУГА
"164678",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЗУБОВО
"164679",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,УСТЬ-ЧУЛАСА
"164680",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ОЛЕМА
"164681",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЧУЛАСА
"164683",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,КЕБА
"164684",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,РОДОМА
"164690",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ПЫЛЕМА
"164691",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,СЕЛИЩЕ
"164692",АРХАНГЕЛЬСКАЯ ОБЛАСТЬ,ЦЕНОГОРА
